"id","fname_c1","fname_c2","lname_c1","lname_c2","by","bm","bd"
"7318","BRIGITTE","NA","THOMAS","NA","1950","4","1"
"18","RICHARD","NA","SCHMIDT","NA","1984","1","31"
"718","WERNER","NA","FUCHS","NA","1935","10","2"
"7618","SUSANNE","NA","SCHMIDT","NA","1970","4","14"
"7718","PETRA","ELFRIEDE","HOFRANN","MEYER","1955","1","14"
"618","THOMAS","NA","WINKLER","NA","1956","11","5"
"2968","HEINRICH","NA","NEUMANN","NA","2001","8","13"
"118","GERHARD","NA","WAGNER","NA","1950","5","30"
"5918","GISELA","NA","KELLER","NA","1998","6","2"
"8468","GERTRUD","ERIKA","SOMMER","NA","1983","1","17"
"4968","HOLGER","NA","NEUMANN","NA","1982","10","26"
"8368","ERIKA","NA","MUELLER","NA","1954","11","24"
"3968","INGO","NA","HOFFMANN","NA","1941","10","24"
"3618","BERND","NA","SCHULTE","NA","1980","3","11"
"2368","THOMAS","NA","WAGNER","NA","1954","1","25"
"9068","ELFRIEDE","NA","MEIER","NA","1942","7","21"
"68","WOLFGANG","NA","RICHTER","NA","1980","2","7"
"5118","STEFANIE","NA","FISCHER","NA","1935","4","7"
"8068","TANJA","NA","SCHMIDT","NA","1980","3","9"
"2468","BERND","NA","KUEHN","NA","2002","9","18"
"2668","JOHANNES","NA","ALBRECHT","NA","1959","8","13"
"5318","HILDEGARD","NA","MAIER","NA","1965","6","30"
"2568","KLAUS","NA","KRAUS","NA","1926","3","11"
"4168","HANS","NA","KOCH","NA","1963","9","11"
"2118","KURMT","NA","SCHNEIDER","NA","1945","2","8"
"3818","HORST","NA","SCHULTE","NA","1988","5","30"
"5718","ANDREA","NA","SCHULZE","NA","1979","10","28"
"7868","ANJA","NA","SCHNEIDER","NA","1949","4","30"
"9318","HELGA","NA","SCHMID","NA","1953","9","27"
"968","RAINER","NA","MUELLER","NA","1987","9","5"
"8518","URSULA","NA","KRAEMER","NA","1983","7","20"
"8618","TANJA","NA","RICHTER","NA","1980","6","30"
"868","THORSTEN","NA","WEISS","NA","1941","5","14"
"7968","GISELA","NA","DIETRICH","NA","1970","9","16"
"4268","JUERGEN","NA","HORN","NA","1999","6","28"
"9718","ANNA","NA","SCHREIBER","NA","1955","2","24"
"4468","MICHAEL","NA","WAGNER","NA","1948","5","18"
"8818","PETRA","NA","SCHMITT","NA","1958","7","14"
"7768","STEFANIE","NA","SCHMIDT","NA","1992","11","23"
"7568","MARIA","NA","BAUER","NA","1984","12","19"
"5518","INGE","NA","KOCH","NA","1936","4","21"
"7668","RENATE","ANNA","MARTIN","NA","1986","7","2"
"8718","ERIKA","NA","WINKLER","NA","1977","11","2"
"4868","WOLFGANG","NA","VOGEL","NA","1930","2","17"
"7268","ANGELIKA","NA","LANGE","NA","1960","4","8"
"3368","MICHAEL","NA","FRANKE","NA","1929","9","14"
"468","HELMUT","NA","MEYER","NA","1960","12","19"
"9468","ANJA","NA","KOEHLER","NA","1952","11","5"
"2868","STEFAN","NA","KRACUSE","WALTER","1954","2","20"
"8918","ELKE","NA","VOIGT","NA","1954","7","2"
"568","HERBERT","NA","SCHUBERT","NA","1953","10","22"
"7468","KAETHE","NA","BRAUN","NA","1964","6","2"
"4668","THOMAS","NA","BERGMANN","NA","1954","10","23"
"7368","ILSE","NA","BECKER","NA","1985","4","1"
"4068","ROLF","NA","BAUER","NA","1994","11","3"
"3268","ERNST","NA","SCHUBERT","NA","1925","1","30"
"6018","KARIN","NA","SCHNEIDER","NA","1974","2","22"
"5168","SABINE","ANJA","HOFFMANN","NA","1972","11","27"
"6168","RENATE","NA","SCHUSTER","NA","2006","7","20"
"5018","SABINE","NA","KRAUSE","NA","1976","5","20"
"8668","INGRID","NA","SCHULZ","NA","1965","3","29"
"6418","GABRIELE","NA","HOFFMANN","NA","1965","8","12"
"6968","ILSE","NA","WEBER","NA","1968","1","27"
"4318","SEBASTIAN","NA","SCHMIDT","NA","1973","11","19"
"4418","MATTHIAS","NA","MUELLER","NA","1966","5","3"
"1618","GEORG","NA","SCHMID","NA","1951","3","27"
"9918","CHRISTA","NA","LEHMANN","NA","1956","3","10"
"1518","LOTHAR","NA","ZIMMERMANN","NA","1995","12","14"
"5418","BIRGIT","NA","MEYER","NA","1924","12","6"
"7518","RENATE","NA","WERNER","NA","1965","1","25"
"3218","STEFAN","NA","KRAUSE","WALTER","1954","2","20"
"2168","HORST","NA","SCHMITZ","NA","2000","1","3"
"9368","SABINE","NA","WERNER","NA","1972","7","27"
"2768","WALTER","NA","ENGEL","NA","1947","9","4"
"9768","ANJA","NA","NEUMANN","NA","2003","11","11"
"1918","CHRISTIAN","NA","KOCH","NA","1980","7","28"
"2268","MATTHIAS","NA","PETERS","NA","1944","11","12"
"7418","KATHRIN","NA","VOGT","NA","1959","3","12"
"9218","GISELA","NA","ZIMMERMANN","NA","1996","2","2"
"2068","GUENTHER","NA","KELLER","NA","1966","3","12"
"3418","KARL","NA","SCHMIDT","LANGE","1989","12","24"
"3318","DIETER","NA","HARTMANN","NA","1965","11","8"
"3518","GUENTHER","WALTER","FISCHER","NA","1938","3","30"
"9168","ERIKA","NA","MEIER","NA","1945","7","11"
"1268","WERNER","NA","GUENTHER","NA","1998","5","23"
"4018","HERBERT","NA","ROTH","NA","1997","10","2"
"5968","KATHRIN","NA","RICHTER","NA","1985","6","20"
"9618","ANGELIKA","NA","WERNER","NA","1962","1","25"
"6568","HEIKE","NA","MUELLER","NA","1934","3","29"
"3118","HEINZ","NA","FUCHS","NA","2008","12","19"
"3018","HARALD","NA","BAUER","NA","1986","1","4"
"5568","ANGELIKA","NA","LUDWIG","NA","1974","2","19"
"6818","HEIKE","NA","WALTER","NA","1963","9","10"
"4568","ANDREAS","NA","ZIMMERMANN","NA","2007","3","22"
"9568","ANGELIKA","NA","BECKER","NA","1930","4","29"
"8568","ANNA","NA","MUELLER","NA","1914","10","29"
"1118","CHRISTIAN","NA","BECKER","NA","1998","10","6"
"6668","HANNELORE","NA","SCHNEIDER","NA","1934","7","18"
"7818","SABINE","ANNA","MOELLER","NA","2000","4","14"
"4818","DIETER","NA","SCHREIBER","NA","2001","10","9"
"9418","INGRID","NA","BAUER","NA","1952","3","13"
"7918","ANNA","NA","KRUEGER","NA","1992","10","25"
"5818","GISELA","NA","STEIN","NA","1982","11","24"
"1868","ANDRE","NA","POHL","NA","1934","6","9"
"9968","MARION","NA","SCHMITZ","NA","1990","1","8"
"2918","RALF","NA","KELLER","NA","1947","1","12"
"8968","ERIKA","NA","RICHTER","NA","1934","9","8"
"5068","CORNELIA","NA","VOGEL","NA","1991","7","29"
"6518","GISELA","NA","SCHACFER","NA","1958","2","28"
"8768","AGNNA","NA","BECJER","NA","1970","2","6"
"6268","EDITH","NA","PFEIFFER","NA","1940","9","5"
"2818","GERHARD","NA","FRANK","NA","1990","7","10"
"6068","SUSANNE","NA","KOERTIG","NA","1966","1","14"
"1768","PAUL","NA","SCHMIDT","NA","1949","8","13"
"8168","GERTRUD","NA","HOFFMANN","NA","1942","12","7"
"6318","GERDA","NA","SCHNEIDER","NA","1987","7","1"
"7118","ANJA","NA","SCHMID","NA","1966","5","25"
"1668","THOMAS","NA","SCHMIDT","NA","1940","2","18"
"7018","INGRID","NA","LORENZ","NA","1983","9","29"
"1568","SVEN","NA","KUHN","NA","1992","2","7"
"8268","MONIKA","NA","ALBRECHT","NA","1990","3","24"
"6118","GERTRUD","NA","GRAF","NA","1997","3","16"
"5268","KATHARINA","NA","MEIER","NA","1959","11","6"
"9818","GISELA","NA","FRANKE","NA","1974","1","30"
"2618","WOLFGANG","NA","WALTER","NA","1975","4","22"
"2718","HOLGER","NA","NEUMANN","NA","1988","10","26"
"9118","UTE","NA","SCHULZ","NA","1952","2","21"
"2418","WERNER","NA","WALTER","NA","2006","3","2"
"2518","WOLFGANG","NA","MEIER","NA","1954","2","9"
"9018","MARTHA","NA","JUNG","NA","1925","1","21"
"668","FRANK","NA","WOLF","NA","1938","8","18"
"9268","UTBE","NA","GROSS","NA","1932","5","12"
"3168","THORSTEN","NA","KRAUS","NA","1966","12","26"
"768","THORSTEN","NA","ERNST","NA","1973","10","10"
"368","HELMUT","NA","KLEIN","NA","1968","3","27"
"268","MICHAEL","NA","WALTER","NA","1970","7","2"
"1368","THOMAS","NA","SCHULZ","NA","1964","1","6"
"5868","IRMGARD","NA","LANG","NA","1980","1","27"
"1168","GERHARD","NA","STEIN","NA","1939","11","16"
"1968","HORST","NA","ENGEL","NA","1944","11","3"
"4718","HERBERT","NA","MUELLER","NA","1950","10","10"
"5468","BIRGIT","NA","BAUMANN","NA","1965","10","16"
"6718","GISELA","NA","SCHMITZ","NA","1976","3","8"
"9668","SABINE","NA","ZIMMERMANN","NA","1960","1","3"
"6918","SUSANNE","NA","SCHUBERT","NA","1995","12","21"
"3768","BERND","NA","KRAUSE","NA","1992","9","27"
"3468","THOMAS","KARL","HERRMANN","NA","1937","5","22"
"5668","SABINE","NA","KOCH","NA","1984","8","12"
"1018","UWE","NA","JAEGER","NA","1971","3","17"
"9518","INGRID","NA","HOFFMANN","NA","1968","10","11"
"3668","ANDRE","NA","WERNER","NA","1948","10","21"
"4918","GERHARD","NA","SCHMITZ","NA","1963","1","6"
"3068","HERMANN","NA","POHL","NA","1965","2","9"
"3568","CHRISTIAN","NA","SCHAEFER","NA","1932","1","26"
"8419","KATHRIN","NA","MUELLER","NA","1976","10","9"
"1218","CARSTEN","NA","HERRMANN","NA","1962","11","8"
"3869","INGO","NA","MAYER","NA","1935","11","6"
"1319","PETER","NA","KRAEMER","NA","1948","9","6"
"1419","WOLFGANG","NA","MUELLER","NA","1958","6","17"
"8319","RENATE","NA","WEISS","NA","1989","12","6"
"6619","ULRIKE","NA","BAUER","NA","1972","4","30"
"8119","KATHRIN","NA","WAGNER","NA","1963","9","11"
"4519","OLAF","NA","MUELLER","NA","1963","9","4"
"6869","STEFANIE","NA","KUHN","NA","1965","8","6"
"7169","MONIKA","NA","MUELLER","NA","1960","6","17"
"5369","MARTINA","NA","WAGNER","NA","1941","1","10"
"4619","KURT","NA","RICHTER","NA","1999","7","15"
"8219","CHRISTIANE","NA","SCHUMACHER","NA","1933","2","1"
"6769","MANUELA","NA","JAEGER","NA","1948","4","24"
"7069","STEFANIE","NA","GRAF","NA","1985","8","27"
"2019","WOLFGANG","NA","NEUMANN","NA","1940","8","27"
"3719","CHRISTIAN","NA","SCHMIDT","NA","2008","11","27"
"4219","ANDREAS","ERNST","SCHNEIDER","NA","1973","2","25"
"169","KURT","NA","BECKER","NA","1939","9","3"
"4119","JUERGEN","NA","KUEHN","NA","1944","7","8"
"6219","JULIA","NA","WALTER","NA","1971","8","11"
"9869","INGEBORG","NA","GUENTHER","NA","1925","1","22"
"1719","PETER","NA","WEBER","NA","1993","8","11"
"3919","THORSTEN","NA","SCHNEIDER","NA","1940","12","1"
"2219","GUENTHER","NA","MUELLER","NA","1955","11","1"
"8019","ANJA","NA","LANGE","NA","1926","5","25"
"8869","MARTINSA","SILVIA","HORN","NA","1967","8","5"
"5219","ANGELIKA","NA","KAISER","NA","1952","9","11"
"1819","SVEN","NA","KRUEGER","NA","1988","1","12"
"6469","CHRISTIANE","NA","KUHN","NA","1982","12","13"
"5619","CLAUDIA","NA","BECKER","NA","1982","7","5"
"319","ERWIN","ROLF","ZIMMERMANN","NA","1995","10","28"
"19","ANDREAS","NA","SCHAEFER","NA","1930","4","29"
"2319","MANFREQD","NA","BAUER","NA","1997","9","7"
"219","ERNST","NA","WOLFF","NA","1943","9","26"
"4369","HERMANN","NA","WINTER","NA","1946","8","23"
"6369","STEFANIE","NA","SCHROEDER","NA","1999","8","15"
"1069","MARCEL","NA","RICHTER","NA","2003","6","21"
"919","STEFAN","NA","HOFFMANN","NA","1982","1","29"
"419","GERD","NA","HOFFMANN","NA","1992","0","8"
"519","RAINER","NA","FISCHER","NA","1979","10","26"
"819","ANDREAS","NA","SEIDEL","NA","1998","12","31"
"1469","ROLF","NA","OTTO","NA","1974","10","25"
"4769","WOLFGANG","NA","LUDWIG","NA","1927","12","29"
"7219","JULIA","NA","HOFFMANN","NA","1995","10","4"
"7319","MARIANNE","NA","MOELLER","NA","2007","5","5"
"5769","MARIANNE","NA","LORENZ","NA","1995","9","20"
"719","RAINER","NA","LEHMANN","NA","1966","7","14"
"7619","BIRGIT","NA","WEBER","NA","1980","16","10"
"7719","KARIN","NA","MUELLER","NA","1939","8","2"
"2969","WILLI","NA","ROTH","NA","1945","6","10"
"619","FRANK","NA","SCHNEIDER","NA","1967","10","25"
"5919","ULRIKE","NA","WEISS","NA","1992","7","24"
"119","CHRISTIAN","NA","BRAUN","NA","1967","6","27"
"8469","SUSANNE","NA","KRAEMER","NA","1943","3","11"
"4969","MICHAEL","NA","FISCHER","NA","1992","9","9"
"3969","WERNER","NA","SCHULZ","NA","1986","6","14"
"8369","GISELA","NA","WEISS","NA","1937","12","23"
"9069","GISELA","EVA","JAEGER","NA","1991","2","26"
"69","GERHARD","NA","RICHTER","NA","1956","8","28"
"5119","ELISABETH","NA","WOLF","NA","1968","3","5"
"3619","SVEN","NA","MUELLER","NA","1970","1","13"
"2369","HANS","NA","MEYER","NA","1947","1","17"
"8069","HELGA","NA","SCHNEIDER","NA","1971","12","10"
"2469","REINHARD","NA","FISCHER","NA","1977","8","26"
"3819","KLAUS","NA","SCHMIDT","NA","1969","12","25"
"2669","KLAUS","NA","HAHN","NA","1993","12","5"
"2569","HEINRICH","NA","ZIMMERMANN","NA","1956","11","21"
"2119","JUERGEN","NA","KRAUSE","NA","1939","3","21"
"5319","INGRID","NA","SCHMIDT","NA","1954","8","27"
"9319","SIGRID","NA","BAUER","NA","1951","11","0"
"5719","MARIANNE","NA","BECK","NA","1949","1","22"
"969","PETER","NA","SCHWARZ","NA","1974","8","31"
"7869","ANJA","NA","MEYER","NA","1944","4","3"
"869","STEFAN","NA","BECKER","NA","2002","10","10"
"4269","STEFAN","NA","RICHTER","NA","1946","3","22"
"7969","INGRID","NA","KLEIN","NA","1964","6","14"
"8619","CHRISTA","NA","WEISS","NA","1992","12","3"
"8519","SABINE","NA","WERNER","NA","1948","7","10"
"4469","WERNER","NA","SCHNEIDER","NA","1994","6","7"
"9719","BIRGIT","NA","KRUEGER","NA","1986","2","6"
"7769","ANNA","NA","ROTH","NA","1972","12","3"
"7469","ELISABETH","NA","MUELLER","NA","1957","10","27"
"7569","KATHRIN","NA","SCHNEIDER","NA","1939","1","7"
"5519","HERTHA","NA","WOLF","NA","1966","7","15"
"7669","ANDREA","NA","RICHTER","NA","1939","8","2"
"8819","ELKE","NA","PFEIFFER","NA","1964","3","5"
"8719","EDITH","NA","SOMMER","NA","1949","9","10"
"4869","STEFFAN","NA","WOLF","NA","1936","9","12"
"3369","DIETER","NA","KELLER","NA","1956","1","27"
"7269","PETRA","NA","SCHWARZ","NA","1952","9","3"
"569","MANFRED","NA","KELLER","NA","1967","7","29"
"469","WERNER","NA","SCHMIDT","NA","1965","10","19"
"9469","MARTINA","RUTH","JAEGER","NA","2002","8","13"
"2869","RALFC","NA","KUEHN","NA","2005","11","25"
"8919","STEFANIE","NA","HAAS","NA","1968","3","3"
"7369","KERSTIN","NA","OTTO","NA","1977","3","22"
"4669","MARKUS","NA","GUENTHER","NA","1924","3","12"
"3269","PETER","NA","MUELLER","NA","2002","1","21"
"4069","PETER","NA","MUELLER","NA","1973","4","2"
"5169","SABINE","NA","BRAUN","NA","1994","2","9"
"6019","URSULA","NA","SCHULZE","NA","1998","1","4"
"6169","SABINE","NA","SCHMITT","NA","1972","12","24"
"5019","HELGA","NA","ZIMMERMANN","NA","1937","2","17"
"6419","BETTINA","NA","MEYER","NA","2001","2","3"
"8669","SABINE","NA","WEBER","NA","1960","9","20"
"6969","IRMGARD","NA","WEBER","NA","1974","6","29"
"9919","UTE","NA","POHL","NA","1939","10","22"
"4319","PATRICK","NA","ROTH","NA","2005","6","22"
"4419","KLAUS","NA","KRUEGER","NA","1995","10","17"
"1619","KAI","NA","KLEIN","NA","1949","11","16"
"1519","KLAUS","CHRISTIAN","FUCHS","NA","1963","6","23"
"3219","CARSTEN","NA","WALTER","NA","1970","8","4"
"5419","HEIKE","NA","BERGMANN","NA","1955","7","4"
"3319","WALTER","NA","KAISER","NA","1961","11","7"
"7519","FRIEDA","NA","RICHTER","NA","1979","7","31"
"9369","INGEBORG","JULIA","BUSCH","NA","2000","6","27"
"2769","THORSTEN","NA","WINKLER","NA","1970","4","14"
"2169","UWE","NA","BECK","NA","1984","12","6"
"9769","CLAUDIA","NA","BERGER","NA","1941","12","31"
"2269","FRANK","NA","MUELLER","NA","2004","10","24"
"7419","GISELA","NA","SCHNEIDER","NA","1977","4","3"
"2069","ANDREAS","NA","SCHNEIDER","NA","1976","10","28"
"9219","NICOLE","NA","FUCHS","NA","1933","2","18"
"3419","HANS","NA","LORENZ","NA","1930","8","22"
"1919","HELMUT","NA","FISCHER","NA","1945","2","25"
"3519","THOMAS","NA","FRANK","NA","2001","11","11"
"4019","THOMAS","NA","RICHTER","NA","1980","10","14"
"1269","ANDREAS","NA","JUNG","NA","1969","12","30"
"9169","JUTTA","NA","LANG","NA","1945","6","14"
"5969","GISELA","NA","SIMON","NA","1992","4","23"
"1119","CHRISOTIAN","NA","SCHOLZ","NA","1986","9","1"
"9619","RENATE","NA","SEIDEL","NA","1995","9","19"
"6569","ILSE","NA","WAGNER","NA","1955","9","8"
"3119","MATTHIAS","NA","WERNER","NA","1974","9","29"
"3019","OLIVER","NA","BAUER","NA","1950","1","17"
"6819","MARIA","NA","NEUMANN","NA","1966","12","9"
"4569","THOMAS","NA","LANGE","NA","1999","7","23"
"5569","GISELA","NA","BAUER","NA","1960","1","15"
"9569","MARIA","NA","SCHULZ","NA","1928","12","11"
"6669","INGRID","NA","KUHN","NA","1969","11","16"
"7819","ILSE","NA","BECKER","NA","1955","7","19"
"4169","GUENTHER","NA","BECK","NA","1935","1","26"
"4819","HANS","NA","RICHTER","NA","1951","11","3"
"7919","KARIN","NA","WOLFF","NA","1963","12","25"
"9419","CLAUDIA","NA","VOGEL","NA","1944","5","18"
"5819","ILSE","NA","SCHULZE","NA","1947","8","7"
"9969","REGINA","NA","MUELLER","NA","1964","4","19"
"8969","ANGELIKA","NA","GUENTHER","NA","1970","4","25"
"1869","OLIVER","NA","ENGEL","NA","1935","10","10"
"2919","HORST","GERHARD","KOCH","NA","1957","2","6"
"5069","MONIKA","NA","SCHULZ","NA","1929","3","1"
"6519","IRMGARD","NA","FRIEDRICH","NA","1989","6","9"
"2819","THOMAS","NA","KAISER","NA","1680","5","13"
"6269","HELGA","NA","BAUER","NA","1955","2","9"
"8769","ILSE","NA","MUELLER","BAUER","1987","3","3"
"1769","SVEN","NA","SCHMIDT","NA","1967","12","9"
"6069","MARIANNE","NA","SCHMIDT","NA","2006","3","16"
"8569","ANDREA","NA","SCHWARZ","NA","1927","10","4"
"6319","GERDA","NA","BECKER","NA","1951","6","21"
"8169","BIRGIT","NA","KLEIN","NA","1999","9","11"
"7119","BIRGIT","NA","MUELLER","NA","1997","5","7"
"1669","THORSTEN","NA","HEINRICH","NA","2002","9","8"
"6119","CORNELIA","NA","ZIEGLER","NA","1945","1","17"
"7019","ILSE","NA","SEIDEL","NA","1952","12","3"
"1569","FRANK","NA","SCHROEDER","NA","1989","1","3"
"8269","INGRID","NA","SCHMIDT","NA","1980","3","21"
"2619","DIETER","NA","WERNER","NA","1934","2","11"
"5269","MARIA","NA","ALBRECHT","NA","1933","2","23"
"9819","ELFRIEDE","NA","MARTIN","NA","1998","6","18"
"2719","JOACHIM","NA","KOERTIG","NA","1993","10","26"
"9019","RENATE","NA","BECK","NA","2001","6","3"
"2519","THOMAS","NA","SCHMID","NA","1956","10","30"
"2419","HORST","NA","RICHTER","NA","1973","1","2"
"1169","JUERGEN","NA","WAGNER","HOFFMANN","1970","2","25"
"9269","ANDREA","SUSANNE","WEISS","NA","1944","5","26"
"669","DENNIS","NA","MUELLER","NA","1989","11","8"
"3069","TOBIAS","NA","GROSS","NA","1963","2","22"
"9119","HEIKE","NA","BAUMANN","NA","1944","5","20"
"3169","STEFAN","NA","VOGEL","NA","1988","1","16"
"9669","MONIKA","NA","SCHMIDT","NA","1997","12","1"
"769","FRANK","NA","MAIER","NA","1946","10","11"
"369","ANDREAS","NA","KLEIN","NA","1931","4","24"
"5869","MARTINA","NA","SCHUBERT","NA","1931","12","5"
"269","JOACHIM","CHRISTIAN","WAGNER","NA","1999","12","8"
"1369","ANDREAS","NA","SCHNEIDER","NA","1971","4","13"
"1969","HANS","NA","FRIEDRICH","NA","1965","8","6"
"4719","THORSTEN","NA","KRAUS","NA","1946","10","8"
"1019","MICHAEL","NA","BERGMANN","NA","1956","5","23"
"5469","INGRID","NA","WERNER","NA","1969","10","2"
"6719","HELGA","NA","SCHNEIDER","NA","1991","11","30"
"3469","ANDREAS","NA","KLEIN","NA","1989","8","6"
"5669","MARIA","NA","FISCHER","NA","1963","7","15"
"6919","MARGARETE","NA","SIMON","NA","1964","11","14"
"3769","FRANK","NA","PFEIFFER","NA","1945","10","20"
"4919","DIETEER","NA","KUEHN","NA","1977","9","11"
"3669","GERHARD","NA","STEIN","NA","1975","1","13"
"3569","WERNER","NA","MEYER","NA","1990","7","19"
"1219","MARKUS","NA","SCHOLZ","NA","1974","7","20"
"9519","MELANIE","NA","MUELLER","NA","1981","1","21"
"6770","HILDEGARD","NA","MEYER","NA","1937","9","6"
"5370","GERTRUD","NA","MAYER","NA","1952","2","27"
"4520","HEINZ","STEFAN","MUELLER","NA","1947","11","15"
"3720","DIETER","NA","LANGE","NA","1963","12","8"
"8220","ERIKA","NA","MUELLER","NA","1980","6","21"
"6620","HANNELORE","NA","MEYER","NA","1939","11","25"
"6870","NICOLE","NA","FRANK","NA","1966","8","20"
"8120","ELKE","NA","MAYER","NA","1964","6","18"
"1970","GUENTHER","NA","KUEHN","NA","1999","3","22"
"8320","ERIKA","NA","WEBER","NA","1964","12","13"
"3870","HEINZ","NA","PFEIFFER","NA","1953","6","23"
"1820","WOLFGANG","WERNER","SCHULZE","NA","1984","5","29"
"3920","ROLF","NA","BECKER","NA","1970","5","11"
"1720","MANFRED","NA","MUELLER","NA","1937","10","24"
"8420","ULRIKE","NA","FRANKE","NA","1974","9","20"
"1420","SVEN","NA","MUELLER","NA","1940","2","7"
"8020","SUSANNE","NA","HOFFMANN","NA","1963","5","4"
"2220","ANDREAS","NA","BAUER","NA","1994","8","9"
"8870","SUSANNE","NA","NEUMANN","NA","1955","5","11"
"2420","WALTER","NA","FUCHS","NA","1990","3","25"
"5220","HELGA","NA","WEBER","NA","1960","5","29"
"9870","CHRISTINA","ANN","FRANKE","NA","1997","8","13"
"1320","FRANZ","NA","LUDWIG","NA","1981","6","5"
"6220","SABINE","NA","MAIER","NA","1975","9","24"
"4120","MARTIN","NA","SCHMIDT","NA","2000","2","16"
"7070","RITA","NA","MOELLER","NA","1961","2","9"
"4220","GUENTHER","NA","LEHMANN","NA","1955","6","3"
"2020","FRANK","NA","KAISER","NA","1963","12","15"
"7170","KARIN","NA","MEOER","NA","1939","4","28"
"920","ANDREAS","NA","MAIER","NA","1969","12","2"
"820","GERD","NA","SCHREIBER","NA","1969","5","11"
"1070","GERD","NA","NEUMANN","NA","1942","4","7"
"4370","BERND","NA","HOFFMANN","NA","1964","8","31"
"170","OLIVER","NA","MUELLRR","NA","1949","8","19"
"2320","WOLFGANG","NA","LEHMANN","NA","2008","5","29"
"20","KAI","NA","HARTMANN","NA","1963","11","26"
"5620","KARIN","NA","KOCH","NA","1940","4","14"
"6470","GISELA","NA","ZIMMERMANN","NA","1967","7","18"
"2970","MARCEL","NA","KRUEGER","NA","1969","11","27"
"620","GUENTHER","NA","KOCH","NA","1954","1","26"
"6370","IRMGARD","NA","JAEGER","NA","2003","10","10"
"720","HELMUT","NA","MUELLER","NA","1961","7","29"
"220","RALF","NA","HAHN","NA","1997","2","7"
"6070","URSULA","NA","MOELLER","NA","1996","4","29"
"7720","RENATE","NA","POHL","NA","1977","4","26"
"320","PETER","NA","HARTMANN","NA","1957","2","19"
"7620","GABRIELE","NA","MUELLER","NA","1983","1","19"
"7320","HELENE","NA","SCHMITT","NA","1948","12","6"
"4620","MARKUS","NA","STEIN","NA","1992","3","8"
"520","KLAUS","PETER","SCHMID","NA","2007","11","27"
"5770","MARION","SABINE","MEIER","NA","1963","4","12"
"4770","HORST","NA","SCHULZ","NA","1928","7","4"
"1470","ROBERT","NA","WEBER","NA","1926","6","16"
"420","ANDREANS","KARL","HOFMANN","NA","1954","12","19"
"2820","MANFRED","NA","SIMON","NA","1995","10","9"
"3820","MANFRED","NA","MUELLER","NA","1953","1","5"
"7220","CHRISTEL","NA","JAEGER","NA","1924","9","14"
"570","WOLFGANG","NA","WEBER","NA","1996","9","9"
"3970","UWE","NA","GUENTHER","NA","1948","2","15"
"9070","RENATE","NA","SCHWADRZ","NA","1962","12","28"
"3620","WERNER","NA","NEUMANN","NA","1966","2","20"
