                          Output from Link Plus Version 2.0 Sun Dec 27 03:27:32 2015

C:\RegPlus\LinkPlus\Configuration\rRLdata10000.cfg
Data = C:\RegPlus\LinkPlus\data\RLdata10000c.csv
Number of Records = 10000

                                             Linking Process
Direct method is employed
Cutoff Value=10.0

Field for Blocking
dummy

                                         Matching Parameters
           Matching Field   m-prob   u-prob      agree   disagree     matching method
                 fname_c1  0.96000  0.00956    4.19604   -2.92121           first name
                 fname_c2  0.96000  0.86719    0.09254   -1.09229           first name
                 lname_c1  0.97000  0.01723    3.66885   -3.17599            last name
                 lname_c2  0.97000  0.97000    0.00000    0.00000            last name
                       bd  0.95000  0.03268    3.06731   -2.69659       generic string
                       bm  0.95000  0.08309    2.21787   -2.64788       generic string
                       by  0.95000  0.01263    3.93276   -2.71527       generic string
Cutoff Value=10.0

m-prob: The probability that a matching variable agrees given that the comparison pair being examined is a match
u-prob: The probability that a matching variable agrees given that comparison pair being examined as a non-match
agree: The agreement weight assigned for an agreement on a given matching variable
disagree: The disagreement weight assigned for a disagreement on a given matching variable
matching method: The method used for computing the weight on a given matching variable.

                                                Match Report
Sorted by score descently (higher score, higher likelihood of being a matched pair)
                                   Number of Matched Pairs =     898

Linkage ID	Set ID	Record #	   id	  fname_c1	  fname_c2	   lname_c1	  lname_c2	bd	bm	  by	 Class	 Score
       668	   230	    1594	 1594	 CHRISTIAN	        NA	     PETERS	        NA	11	 1	1939		
       668	   230	    2606	 2606	 CHRISTIAN	        NA	     PETERS	        NA	11	 1	1940	     0	  10.9

       669	   228	    1422	 1422	    WERNER	        NA	   HOFFMANN	        NA	71	11	1964		
       669	   228	    1452	 1452	    WERNER	        NA	   HOFFMANN	        NA	26	11	1962	     0	  10.9

       670	   228	    1452	 1452	    WERNER	        NA	   HOFFMANN	        NA	26	11	1962		
       670	   228	    4524	 4524	    WERNER	        NA	   HOFFMANN	        NA	17	11	1964	     0	  10.9

       671	   227	    1040	 1040	    PETEAR	        NA	     LORENZ	        NA	 6	 9	1961		
       671	   227	    1371	 1371	     PETER	        NA	     LORENZ	        NA	 6	 9	1961	     0	  10.9

       672	   226	    8916	 8916	    BIRGIT	        NA	     WAGNER	        NA	13	11	1947		
       672	   226	    9080	 9080	    BIRGIT	        NA	     WAGNER	        NA	 9	11	1938	     0	  10.9

       673	   223	    3197	 3197	   GERHARD	        NA	    FISCHER	        NA	20	10	1967		
       673	   223	    3852	 3852	   GERHARD	        NA	    FISCHER	        NA	22	10	1946	     0	  10.9

       674	   223	    3844	 3844	   GERHARD	        NA	    FISCHER	        NA	23	10	1967		
       674	   223	    3852	 3852	   GERHARD	        NA	    FISCHER	        NA	22	10	1946	     0	  10.9

       675	   223	    3197	 3197	   GERHARD	        NA	    FISCHER	        NA	20	10	1967		
       675	   223	    3844	 3844	   GERHARD	        NA	    FISCHER	        NA	23	10	1967	     0	  10.9

       676	    19	    5130	 5130	    RENATE	        NA	       KOCH	        NA	19	 1	1959		
       676	    19	    6658	 6658	    RENATE	        NA	       KOCH	        NA	 3	 1	1976	     0	  10.9

       677	   221	    3893	 3893	      OTTO	        NA	    MUELLER	        NA	27	11	1988		
       677	   221	    4422	 4422	     OTWTO	        NA	    MUELLER	        NA	27	11	1988	     0	  10.9

       678	   220	    7056	 7056	  SUSANNKE	        NA	    KOEHLER	        NA	 2	 7	1955		
       678	   220	    7896	 7896	   SUSANNE	        NA	    KOEHLER	        NA	 2	 7	1955	     0	  10.9

       679	   217	    5846	 5846	  BRIGITTE	        NA	    MUELLER	        NA	21	 5	1952		
       679	   217	    6182	 6182	  BRIGITTE	        NA	    MUELLER	        NA	21	 5	1988	     0	  10.9

       680	   217	    6182	 6182	  BRIGITTE	        NA	    MUELLER	        NA	21	 5	1988		
       680	   217	    9129	 9129	  BRIGITTE	        NA	    MUELLER	        NA	21	 3	1988	     0	  10.9

       681	   217	    5846	 5846	  BRIGITTE	        NA	    MUELLER	        NA	21	 5	1952		
       681	   217	    9129	 9129	  BRIGITTE	        NA	    MUELLER	        NA	21	 3	1988	     0	  10.9

       682	   216	    6409	 6409	    SILKEF	        NA	   HERRMANN	        NA	23	 7	1958		
       682	   216	    9757	 9757	     SILKE	        NA	   HERRMANN	        NA	23	 7	1958	     0	  10.9

       683	   215	    2341	 2341	     WILLI	        NA	     PETESR	        NA	 9	 7	1963		
       683	   215	    2896	 2896	     WILLI	        NA	     PETERS	        NA	 9	 7	1963	     0	  10.9

       684	   214	    1544	 1544	      KURT	        NA	    NEUMANN	        NA	 1	10	1956		
       684	   214	    2302	 2302	      KURT	        NA	    MUELLER	        NA	 1	10	1937	     0	  10.9

       685	   213	     306	  306	 ALEXANDER	        NA	       ROTH	        NA	 1	12	1934		
       685	   213	    6065	 6065	       EVA	        NA	       ROTH	        NA	 1	12	1939	     0	  10.9

       686	     9	     832	  832	       UWE	        NA	    WINKLER	        NA	19	10	1973		
       686	     9	    3445	 3445	     HORST	        NA	    WINKLER	        NA	14	10	1973	     0	  10.9

       687	   211	     248	  248	     PETER	        NA	    WINKLER	        NA	14	12	1986		
       687	   211	    6381	 6381	  STEFANIE	        NA	    WINKLER	        NA	14	12	1942	     0	  10.9

       688	   210	    1761	 1761	   JUERGEN	        NA	    SCHMIDT	        NA	31	 8	1969		
       688	   210	    2840	 2840	   JUERGEN	        NA	    SCHMIDT	        NA	31	 3	1969	     0	  10.9

       689	   209	    5999	 5999	     KARIN	        NA	   HEINRICH	        NA	 4	11	1943		
       689	   209	    7860	 7860	     KARIN	    SABINE	   HEINRICH	        NA	 8	11	1943	     0	  10.9

       690	   208	    5226	 5226	      ELKE	        NA	       POHL	        NA	 8	 1	1953		
       690	   208	    9936	 9936	      ELKE	        NA	      POEHL	        NA	 8	 1	1953	     0	  10.9

       691	   207	    5762	 5762	     HELGA	        NA	      LANGE	        NA	10	 7	1973		
       691	   207	    7027	 7027	     HELGA	        NA	     LANVGE	        NA	10	 7	1973	     0	  10.9

       692	   206	    9202	 9202	   KATHRIN	        NA	       LANG	        NA	14	12	1988		
       692	   206	    9713	 9713	   CHRISTA	        NA	       LANG	        NA	13	12	1988	     0	  10.9

       693	   205	    1935	 1935	    RAINER	        NA	      LANGE	        NA	 3	12	1948		
       693	   205	    2615	 2615	    RAINER	        NA	     LANGEG	        NA	 3	12	1948	     0	  10.9

       694	   204	    1259	 1259	     HORST	        NA	      WEBER	        NA	25	11	1943		
       694	   204	    3544	 3544	     HORST	        NA	      WEBER	        NA	 6	11	1979	     0	  10.9

       695	   203	    3477	 3477	      RALF	        NA	    MUELLER	        NA	14	11	1989		
       695	   203	    4750	 4750	      RALF	        NA	     LUDWIG	        NA	19	11	1989	     0	  10.9

       696	   202	     325	  325	   MICHAEL	        NA	    SCHMIDT	        NA	20	 5	1944		
       696	   202	    3588	 3588	   MICHAEL	        NA	    SCHMIDT	        NA	20	10	1983	     0	  10.9

       697	   201	    5753	 5753	   BILRGIT	        NA	    KOEHLER	        NA	 8	 5	1994		
       697	   201	    8327	 8327	    BIRGIT	        NA	    KOEHLER	        NA	 8	 5	1994	     0	  10.9

       698	   200	    4346	 4346	   JUERGEN	        NA	      BAUER	        NA	 3	10	1972		
       698	   200	    4397	 4397	  JUERGENN	        NA	      BAUER	        NA	 3	10	1972	     0	  10.9

       699	   199	    5236	 5236	 CHRISTINE	        NA	    SCHMIDT	        NA	28	10	1994		
       699	   199	    6728	 6728	 CHRISTINE	        NA	    SCHMIDT	        NA	 2	10	1955	     0	  10.9

       700	   198	    3118	 3118	     HEINZ	        NA	      FUCHS	        NA	19	12	2008		
       700	   198	    8630	 8630	   KATHRIN	        NA	      FUCHS	        NA	19	12	2002	     0	  10.8

       701	   196	      85	   85	    HARALD	        NA	      FUCHS	        NA	20	11	1954		
       701	   196	    2130	 2130	  REINHARD	        NA	      FUCHS	        NA	20	11	1948	     0	  10.8

       702	   196	    2130	 2130	  REINHARD	        NA	      FUCHS	        NA	20	11	1948		
       702	   196	    2623	 2623	   HARAJLD	        NA	      FUCHS	        NA	20	11	1954	     0	  10.8

       703	   195	     888	  888	     HANSC	        NA	     LORENZ	        NA	22	 8	1930		
       703	   195	    3419	 3419	      HANS	        NA	     LORENZ	        NA	22	 8	1930	     0	  10.8

       704	   194	    3169	 3169	    STEFAN	        NA	      VOGEL	        NA	16	 1	1988		
       704	   194	    8712	 8712	   KERSTIN	        NA	      VOGEL	        NA	16	 1	1933	     0	  10.8

       705	   193	    8911	 8911	     HELGA	        NA	   HOFFMANN	        NA	22	11	1934		
       705	   193	    8988	 8988	     HELGA	        NA	   HOFFMANN	     MEIER	24	11	1942	     0	  10.8

       706	   192	    1721	 1721	    MARKUS	        NA	    MUELLER	        NA	14	11	1992		
       706	   192	    3960	 3960	    MARKUS	        NA	    MUELLER	        NA	23	11	1962	     0	  10.8

       707	   191	    5298	 5298	     ERIKA	        NA	       KOCH	        NA	19	 3	1960		
       707	   191	    8298	 8298	     ERIKA	        NA	      KAOCH	        NA	19	 3	1960	     0	  10.8

       708	   105	    5127	 5127	    ANGELA	        NA	   GUENTHER	        NA	17	10	1932		
       708	   105	    9110	 9110	    NICOLE	        NA	   GUENTHER	        NA	17	10	1947	     0	  10.8

       709	   189	    1920	 1920	    THOMAS	        NA	    SCHMIDT	        NA	21	12	1975		
       709	   189	    3438	 3438	    THOMAS	        NA	    SCHMIDT	        NA	21	10	1952	     0	  10.8

       710	   188	    3041	 3041	    THOMAS	        NA	    SCHMIDT	        NA	11	11	1966		
       710	   188	    4058	 4058	    THOMAS	        NA	    SCHMIDT	        NA	11	 1	1997	     0	  10.8

       711	   187	    6841	 6841	    MARIZA	        NA	      MEIER	        NA	 4	 2	1980		
       711	   187	    8627	 8627	     MARIA	        NA	      MEIER	        NA	 4	 2	1980	     0	  10.8

       712	   186	     839	  839	     FRANK	        NA	    FISCHER	        NA	28	12	1948		
       712	   186	    3140	 3140	     FRANK	        NA	    FISCHER	        NA	14	12	1964	     0	  10.8

       713	   185	     851	  851	    DIETER	        NA	      WEBER	        NA	12	 7	1978		
       713	   185	    2264	 2264	    DIETER	     ERNST	      WEBER	        NA	12	 8	1942	     0	  10.8

       714	   184	    1222	 1222	 ALEXANDER	        NA	      FRANK	        NA	11	12	1990		
       714	   184	    1357	 1357	 ALEXANDER	        NA	      FRANM	        NA	11	12	1990	     0	  10.8

       715	   183	    6475	 6475	   BIRGKIT	        NA	     KAISER	        NA	27	 3	1970		
       715	   183	    9760	 9760	    BIRGIT	        NA	     KAISER	        NA	27	 3	1970	     0	  10.8

       716	   182	    5304	 5304	    BIRGIT	      RUTH	   ALBRECHT	        NA	 3	12	1947		
       716	   182	    7947	 7947	    BIRGIT	      TUTH	   ALBRECHT	        NA	 3	12	1947	     0	  10.8

       717	   181	    7531	 7531	    GISELA	        NA	       BECK	        NA	15	 1	1944		
       717	   181	    9462	 9462	   CLAUDIA	        NA	       BECK	        NA	15	 1	1937	     0	  10.8

       718	   180	     526	  526	 SIEGFRIED	        NA	    MOELLER	        NA	19	 1	1942		
       718	   180	    7087	 7087	    MONIKA	        NA	    MOELLER	        NA	19	 1	1963	     0	  10.8

       719	   179	    1826	 1826	 CHRISTIAN	        NA	    MUELLER	        NA	14	 3	1976		
       719	   179	    3271	 3271	 CHRISTIAN	        NA	    MUELLER	        NA	 1	 3	1992	     0	  10.8

       720	   178	    3014	 3014	 CHRISTIAN	        NA	    MUELLER	        NA	21	 7	1988		
       720	   178	    3290	 3290	 CHRISTIAN	        NA	    MUELLER	        NA	21	 6	1952	     0	  10.8

       721	   177	    6352	 6352	    ANDREA	        NA	      FUCHS	        NA	 5	10	1938		
       721	   177	    9217	 9217	    ANDREA	        NA	     FUCHSR	        NA	 5	10	1938	     0	  10.8

       722	   176	     690	  690	     FRANK	        NA	    MUELLER	        NA	18	 8	1946		
       722	   176	    2124	 2124	     FRANK	        NA	    MUELLER	        NA	18	 8	1947	     0	  10.7

       723	   175	    1913	 1913	     FRANK	        NA	    MUELLER	        NA	20	 8	1939		
       723	   175	    3073	 3073	     FRANK	        NA	    MUELLER	        NA	20	12	1958	     0	  10.7

       724	   174	     651	  651	    THOMAS	        NA	     SCHULZ	        NA	24	 1	1968		
       724	   174	    1368	 1368	    THOMAS	        NA	     SCHULZ	        NA	 6	 1	1964	     0	  10.7

       725	   173	    1560	 1560	   JOACHIM	        NA	     LORENZ	        NA	 1	 1	1963		
       725	   173	    8511	 8511	   MANUELA	        NA	     LORENZ	        NA	 1	 1	1992	     0	  10.7

       726	   172	    5405	 5405	 ANGELPIKA	        NA	      LANGE	        NA	 8	 4	1960		
       726	   172	    7268	 7268	  ANGELIKA	        NA	      LANGE	        NA	 8	 4	1960	     0	  10.7

       727	   171	    5048	 5048	 CHRISTINE	        NA	      ENGEL	        NA	15	10	1962		
       727	   171	    7284	 7284	 CHRISTINE	        NA	   HOFFMANN	        NA	12	10	1962	     0	  10.7

       728	   102	      59	   59	     JOERG	        NA	    MUELLER	        NA	14	12	1964		
       728	   102	     574	  574	     JOERG	        NA	       WOLF	        NA	14	12	1966	     0	  10.7

       729	   169	    6629	 6629	     PETRA	        NA	      WEBER	        NA	26	10	1948		
       729	   169	    9758	 9758	     PETRA	        NA	      WEBER	        NA	15	10	1992	     0	  10.7

       730	   168	    7107	 7107	     SONJA	        NA	   HERRMANN	        NA	10	12	1946		
       730	   168	    9248	 9248	      ANNA	        NA	   HERRMANN	        NA	10	12	1993	     0	  10.7

       731	   167	    1657	 1657	    DIETER	        NA	      WEISS	        NA	 1	 1	1952		
       731	   167	    8548	 8548	     HELGA	        NA	      WEISS	        NA	12	 1	1952	     0	  10.7

       732	   138	    2643	 2643	    WALTER	        NA	   HERRMANN	        NA	17	12	1993		
       732	   138	    9857	 9857	  WALTRAUD	        NA	   HERRMANN	        NA	17	12	1992	     0	  10.7

       733	   165	    8213	 8213	       UTE	        NA	     SCHULZ	        NA	20	12	1944		
       733	   165	    8356	 8356	       UTE	        NA	    MOELLER	        NA	20	12	1997	     0	  10.7

       734	    90	    5083	 5083	       UTE	        NA	       LANG	        NA	21	 1	1936		
       734	    90	    8316	 8316	       UTE	        NA	   HARTMANN	        NA	15	 1	1936	     0	  10.7

       735	   163	    5787	 5787	    SABINE	        NA	   HOFFMANN	        NA	16	11	1976		
       735	   163	    5989	 5989	    SABINE	        NA	   HOFFMANN	        NA	 3	11	1986	     0	  10.7

       736	   162	     198	  198	      SVEN	        NA	    SCHMIDT	        NA	15	12	1935		
       736	   162	    1769	 1769	      SVEN	        NA	    SCHMIDT	        NA	 9	12	1967	     0	  10.7

       737	   161	    7816	 7816	      ANNA	        NA	    MUELLER	        NA	20	12	1969		
       737	   161	    9842	 9842	      ANNA	        NA	    MUELLER	        NA	20	11	1965	     0	  10.7

       738	   160	    2161	 2161	    RAINER	        NA	     WAGNER	        NA	 2	 1	1974		
       738	   160	    2391	 2391	    RAINER	        NA	    WAGNXER	        NA	 2	 1	1974	     0	  10.7

       739	   159	    5685	 5685	   ANDRNEA	        NA	      BRAUN	        NA	 9	 4	1959		
       739	   159	    6326	 6326	    ANDREA	        NA	      BRAUN	        NA	 9	 4	1959	     0	  10.7

       740	   158	    1629	 1629	  WOLFGANG	        NA	      WEBER	        NA	 7	 1	1976		
       740	   158	    2153	 2153	  WOLFGANG	        NA	      WEBER	        NA	 7	 1	1975	     0	  10.7

       741	   157	    1341	 1341	   MICHAEL	        NA	     PETERS	        NA	12	 1	1937		
       741	   157	    6887	 6887	  ANGELIKA	        NA	     PETERS	        NA	12	 1	1924	     0	  10.7

       742	    80	     619	  619	     FRANK	        NA	  SCHNEIDER	        NA	25	10	1967		
       742	    80	    2000	 2000	     FRANK	        NA	  SCHNEIDER	        NA	23	10	1997	     0	  10.7

       743	   155	    6902	 6902	  ANGELIKA	        NA	     KELLER	        NA	31	10	1992		
       743	   155	    8999	 8999	  ANGELIKA	        NA	       KOCH	        NA	14	10	1992	     0	  10.7

       744	   154	    6994	 6994	     GERDA	        NA	    MUELLER	        NA	23	12	1973		
       744	   154	    7029	 7029	     GERDA	        NA	    MUELLER	        NA	27	12	1973	     0	  10.6

       745	   153	    1945	 1945	       UWE	        NA	    FISCHER	        NA	 2	11	1970		
       745	   153	    2328	 2328	       UWE	        NA	    FISCHER	        NA	 1	11	1970	     0	  10.6

       746	   151	    6644	 6644	   BARBARA	        NA	      VOIGT	        NA	19	12	1995		
       746	   151	    9212	 9212	   BARBARA	        NA	    NEUMANN	        NA	19	12	1928	     0	  10.6

       747	   151	    7805	 7805	   BARBARA	        NA	      VOIGT	        NA	19	12	1996		
       747	   151	    9212	 9212	   BARBARA	        NA	    NEUMANN	        NA	19	12	1928	     0	  10.6

       748	   150	    5073	 5073	   BARBARA	        NA	      SAUER	        NA	17	 1	1980		
       748	   150	    5486	 5486	   BARBARA	        NA	  SCHNEIDER	        NA	19	 1	1980	     0	  10.6

       749	   149	    6705	 6705	     ILSSE	        NA	     KAISER	        NA	29	 8	1954		
       749	   149	    8491	 8491	      ILSE	        NA	     KAISER	        NA	29	 8	1954	     0	  10.6

       750	   148	    7547	 7547	    KARINO	        NA	    SCHMITT	        NA	 3	 2	1986		
       750	   148	    8805	 8805	     KARIN	        NA	    SCHMITT	        NA	 3	 2	1986	     0	  10.6

       751	   147	    6382	 6382	   SUSANNE	        NA	    MUELLER	        NA	16	 2	1982		
       751	   147	    7221	 7221	   SUSANNE	        NA	    MUELLER	        NA	16	 8	1976	     0	  10.6

       752	   105	    9110	 9110	    NICOLE	        NA	   GUENTHER	        NA	17	10	1947		
       752	   105	    9914	 9914	    NICOLE	        NA	     WERNER	        NA	17	10	1955	     0	  10.6

       753	   145	    1439	 1439	   OLIVERH	        NA	    SCHMITZ	        NA	28	 9	2000		
       753	   145	    3801	 3801	    OLIVER	        NA	    SCHMITZ	        NA	28	 9	2000	     0	  10.6

       754	   144	    5667	 5667	 CHRISTINA	        NA	  SCHNEIDER	        NA	21	 1	1948		
       754	   144	    6126	 6126	   CHRISTA	        NA	    KOEHLER	        NA	21	 1	1948	     0	  10.6

       755	   143	     602	  602	     KLAUS	        NA	    FISCHER	        NA	 7	12	1964		
       755	   143	    4804	 4804	     KLAUS	        NA	    FISCHER	        NA	 6	12	1964	     0	  10.6

       756	   142	      77	   77	    RAINER	        NA	      HUBER	        NA	19	 1	1958		
       756	   142	    2429	 2429	    RAINER	        NA	    FISCHER	        NA	19	 1	1954	     0	  10.6

       757	   138	    1541	 1541	    WALTER	        NA	  SCHNEIDER	        NA	17	12	1946		
       757	   138	    2643	 2643	    WALTER	        NA	   HERRMANN	        NA	17	12	1993	     0	  10.6

       758	   138	    2643	 2643	    WALTER	        NA	   HERRMANN	        NA	17	12	1993		
       758	   138	    4264	 4264	    WALTER	        NA	     SCHMID	        NA	17	12	1958	     0	  10.6

       759	   138	    1541	 1541	    WALTER	        NA	  SCHNEIDER	        NA	17	12	1946		
       759	   138	    4264	 4264	    WALTER	        NA	     SCHMID	        NA	17	12	1958	     0	  10.6

       760	   138	    1540	 1540	    WALTER	        NA	    FISCHER	        NA	17	 1	1958		
       760	   138	    4264	 4264	    WALTER	        NA	     SCHMID	        NA	17	12	1958	     0	  10.6

       761	   134	    6605	 6605	     PETRA	        NA	    MUELLER	        NA	13	 8	1959		
       761	   134	    9952	 9952	     PETRA	        NA	    MUELLER	        NA	13	 5	1948	     0	  10.6

       762	   133	    6632	 6632	    BIRGIT	        NA	    MUELLER	        NA	13	 5	1958		
       762	   133	    8378	 8378	    BIRGIT	        NA	    MUELLER	        NA	13	 1	1933	     0	  10.6

       763	   134	    5121	 5121	     PETRA	        NA	    MUELLER	        NA	13	 5	1958		
       763	   134	    6605	 6605	     PETRA	        NA	    MUELLER	        NA	13	 8	1959	     0	  10.6

       764	   134	    5121	 5121	     PETRA	        NA	    MUELLER	        NA	13	 5	1958		
       764	   134	    9952	 9952	     PETRA	        NA	    MUELLER	        NA	13	 5	1948	     0	  10.6

       765	   133	    5023	 5023	    BIRGIT	        NA	    MUELLER	        NA	17	 5	1997		
       765	   133	    6632	 6632	    BIRGIT	        NA	    MUELLER	        NA	13	 5	1958	     0	  10.6

       766	   132	    9025	 9025	     PETRA	        NA	    MUELLER	        NA	19	 4	1963		
       766	   132	    9948	 9948	     PETRA	        NA	    MUELLER	        NA	15	 4	1963	     0	  10.6

       767	   131	    6849	 6849	     PETRA	        NA	    MUELLER	        NA	14	 9	1964		
       767	   131	    9740	 9740	     PETRA	        NA	    MUELLER	        NA	16	10	1964	     0	  10.6

       768	   130	    7544	 7544	     PETRA	        NA	    MUELLER	        NA	30	 3	1958		
       768	   130	    8700	 8700	     PETRA	        NA	    MUELLER	        NA	30	 8	1954	     0	  10.6

       769	    11	    3096	 3096	     HORST	        NA	      MAYER	        NA	14	 1	1972		
       769	    11	    4421	 4421	 WOLTFGANG	        NA	      MAYER	        NA	14	 1	1984	     0	  10.6

       770	    11	    1776	 1776	  WOLFGANG	        NA	      MAYER	        NA	14	 1	1984		
       770	    11	    3096	 3096	     HORST	        NA	      MAYER	        NA	14	 1	1972	     0	  10.6

       771	   127	    6980	 6980	   MANUELA	        NA	      BUSCH	        NA	 5	 3	1907		
       771	   127	    9836	 9836	   MANUELA	        NA	      BUSCH	        NA	 5	 3	1970	     0	  10.6

       772	   126	    5554	 5554	    MONIKA	        NA	    HOFMANN	        NA	16	 4	1947		
       772	   126	    6128	 6128	    MONIKA	    INGRID	   HOFFMANN	        NA	16	 4	1959	     0	  10.6

       773	   123	    8715	 8715	     KARIN	        NA	      MEIER	        NA	31	 1	1968		
       773	   123	    9750	 9750	  BRIGITTE	        NA	      MEIER	        NA	31	 1	1964	     0	  10.6

       774	   123	    3226	 3226	     HORST	        NA	      MEIER	        NA	31	 1	1954		
       774	   123	    8715	 8715	     KARIN	        NA	      MEIER	        NA	31	 1	1968	     0	  10.6

       775	   123	    3226	 3226	     HORST	        NA	      MEIER	        NA	31	 1	1954		
       775	   123	    9750	 9750	  BRIGITTE	        NA	      MEIER	        NA	31	 1	1964	     0	  10.6

       776	    10	    3593	 3593	 CHRISTIAN	        NA	    KOEHLER	        NA	12	10	1966		
       776	    10	    8187	 8187	  STEFANIE	        NA	    KOEHLER	        NA	12	10	1998	     0	  10.6

       777	   121	     159	  159	   CARSTEN	        NA	    KOEHLER	        NA	14	12	1969		
       777	   121	    7470	 7470	       UTE	        NA	    KOEHLER	        NA	14	12	1949	     0	  10.6

       778	    10	    5396	 5396	  GABRIELE	        NA	    KOEHLER	        NA	12	10	1948		
       778	    10	    8187	 8187	  STEFANIE	        NA	    KOEHLER	        NA	12	10	1998	     0	  10.6

       779	    10	    3593	 3593	 CHRISTIAN	        NA	    KOEHLER	        NA	12	10	1966		
       779	    10	    5396	 5396	  GABRIELE	        NA	    KOEHLER	        NA	12	10	1948	     0	  10.6

       780	   118	     551	  551	    STEFAN	        NA	    KOEHLER	        NA	12	 1	1985		
       780	   118	     770	  770	  MATTHIAS	        NA	    KOEHLER	        NA	12	 1	1986	     0	  10.6

       781	   117	    1199	 1199	    THOMAS	        NA	       KOCH	        NA	16	 8	1957		
       781	   117	    2200	 2200	   THOSMAS	        NA	       KOCH	        NA	16	 8	1957	     0	  10.6

       782	   116	    1228	 1228	 WOLFGAZNG	        NA	    NEUMANN	        NA	27	 8	1940		
       782	   116	    2019	 2019	  WOLFGANG	        NA	    NEUMANN	        NA	27	 8	1940	     0	  10.6

       783	   115	     964	  964	     HEINZ	      GERD	       KOCH	        NA	20	 1	1975		
       783	   115	    3843	 3843	     HEINZ	        NA	       KOCH	        NA	24	 1	1939	     0	  10.6

       784	   114	    1164	 1164	     KLAUS	        NA	    MUELLER	        NA	 1	 9	1967		
       784	   114	    1254	 1254	     KLAUS	        NA	    MUELLER	        NA	 1	11	1935	     0	  10.6

       785	   113	    6271	 6271	    INGRID	        NA	    FISCHER	        NA	24	12	1989		
       785	   113	    9526	 9526	    INGRID	        NA	    FISCHER	        NA	17	12	1934	     0	  10.6

       786	    59	     893	  893	      ROLF	        NA	   SCHUBERT	        NA	13	10	1983		
       786	    59	    4067	 4067	      ROLF	        NA	  SCHROEDER	        NA	13	10	1957	     0	  10.6

       787	   100	     598	  598	      SVEN	        NA	    SCHMITT	        NA	14	12	1968		
       787	   100	    3877	 3877	      SVEN	        NA	      MAIER	        NA	14	12	1936	     0	  10.6

       788	   110	     787	  787	    THOMAS	        NA	    FISCHER	        NA	10	12	1995		
       788	   110	    4723	 4723	    THOMAS	        NA	    FISCHER	        NA	18	12	1987	     0	  10.5

       789	   107	    2222	 2222	     PETER	        NA	      WEBER	        NA	 3	10	1952		
       789	   107	    4203	 4203	     PETER	        NA	      WEBER	        NA	10	10	1989	     0	  10.5

       790	   107	    2310	 2310	     PETER	        NA	      WEBER	        NA	14	10	1989		
       790	   107	    4203	 4203	     PETER	        NA	      WEBER	        NA	10	10	1989	     0	  10.5

       791	   107	    2222	 2222	     PETER	        NA	      WEBER	        NA	 3	10	1952		
       791	   107	    2310	 2310	     PETER	        NA	      WEBER	        NA	14	10	1989	     0	  10.5

       792	   103	    5866	 5866	    RENATE	        NA	     WERNER	        NA	19	11	1939		
       792	   103	    8428	 8428	    MONIKA	        NA	     WERNER	        NA	19	11	1944	     0	  10.5

       793	   105	     494	  494	       JAN	        NA	     WERNER	        NA	19	10	1955		
       793	   105	    9914	 9914	    NICOLE	        NA	     WERNER	        NA	17	10	1955	     0	  10.5

       794	   103	    1240	 1240	    WERNER	        NA	     WERNER	        NA	19	11	1972		
       794	   103	    8428	 8428	    MONIKA	        NA	     WERNER	        NA	19	11	1944	     0	  10.5

       795	   103	    1240	 1240	    WERNER	        NA	     WERNER	        NA	19	11	1972		
       795	   103	    5866	 5866	    RENATE	        NA	     WERNER	        NA	19	11	1939	     0	  10.5

       796	   102	      59	   59	     JOERG	        NA	    MUELLER	        NA	14	12	1964		
       796	   102	    1854	 1854	     JOERG	        NA	    MUELLER	        NA	 8	12	1973	     0	  10.5

       797	   101	    2889	 2889	   JUERGEN	        NA	     WALTER	        NA	 1	12	1953		
       797	   101	    8094	 8094	    BRITTA	        NA	     WALTER	        NA	 1	12	1997	     0	  10.5

       798	   100	    3877	 3877	      SVEN	        NA	      MAIER	        NA	14	12	1936		
       798	   100	    5774	 5774	      ANNA	        NA	      MAIER	        NA	14	12	1927	     0	  10.5

       799	    99	    8768	 8768	     AGNNA	        NA	     BECJER	        NA	 6	 2	1970		
       799	    99	    9962	 9962	      ANNA	        NA	     BECKER	        NA	 6	 2	1970	     0	  10.5

       800	    98	    7281	 7281	    KARIPN	        NA	  SCHROEDER	        NA	 4	10	1934		
       800	    98	    8960	 8960	     KARIN	        NA	  SCHROEDER	        NA	 4	 2	1934	     0	  10.5

       801	    97	    1101	 1101	   CARSTEN	        NA	       KUHN	        NA	17	12	1966		
       801	    97	    1646	 1646	   CARSTEN	        NA	       KUTN	        NA	17	12	1966	     0	  10.5

       802	    96	    3490	 3490	    THOMAS	        NA	    MUELLER	        NA	12	12	1962		
       802	    96	    4893	 4893	    THOMAS	        NA	    MUELLER	        NA	12	 7	1996	     0	  10.5

       803	    95	    2829	 2829	    THOMAS	        NA	    MUELLER	        NA	13	 9	1985		
       803	    95	    4783	 4783	    THOMAS	        NA	    MUELLER	        NA	13	 9	1984	     0	  10.5

       804	    94	    6020	 6020	    URSULA	        NA	  SCHNEIDER	        NA	23	10	1938		
       804	    94	    7543	 7543	    URSULA	        NA	  SCHNEIDER	        NA	23	10	1997	     0	  10.5

